AssetPath,Folder,idhash,medianame,dateCreated,datePublished,dateModified,description,copyright,pHash,type,archive,limited,watermark,isPublic,isDownloadable,audit,isRemoved,userCreated,userModified,tags,originalFilename,extension,Asset Type,Asset Subtype,Trello,Expert,UsageRights,Contributor,Editor,Writer,Production,Reviewer,Campaign,Channel,Year,Product Category,Product Sub-Category,Product Name,Brand,SKU #,Topic ID,Related Assets
859EC3AB-DB0A-4AB8-BF9A4615ACB5CA36/tip10_0724.jpg,859EC3AB-DB0A-4AB8-BF9A4615ACB5CA36,8dbc58a63acf4aca,tip10_0724,7/8/21,5/6/20,8/7/21,0,0,64841851973,image,0,0,0,0,1,0,0,sean@thedamconsultants.com,sean@thedamconsultants.com,"20200507_Baking Tips,butter,eggs,ingredients,milk",tip10_0724.jpg,jpg,Images,Lifestyle Photo,0,0,0,0,0,0,0,0,0,0,2020,Kitchen,Bakeware & Baking Tools,0,0,0,0,0
87B65111-A97F-4C2E-9316C2CFBE2EA045/cookies_1498.jpg,87B65111-A97F-4C2E-9316C2CFBE2EA045,41cbc82145a12173,cookies_1498,7/8/21,5/21/20,8/7/21,0,0,64486360422,image,0,0,0,0,1,0,0,sean@thedamconsultants.com,sean@thedamconsultants.com,20200521_Chocolate Chunk Cookies,cookies_1498.jpg,jpg,Images,Lifestyle Photo,0,0,0,0,0,0,0,0,0,0,2020,Kitchen,Bakeware & Baking Tools,Cooling Racks ,0,0,0,0
84013640-DE7A-42B4-B561C248E6E5E255/_O5A0527.jpg,84013640-DE7A-42B4-B561C248E6E5E255,806104bd43256172,_O5A0527,7/8/21,3/31/20,8/7/21,0,0,58723055796,image,0,0,0,0,1,0,0,sean@thedamconsultants.com,sean@thedamconsultants.com,"20200401_SU_Bike,Outdoors,sunscreen,Woods",_O5A0527.jpg,jpg,Images,Lifestyle Photo,0,0,0,0,0,0,0,0,0,0,2020,Sports & Fitness,Cycling,Men's Mountain Bikes,0,0,0,0
8568C96B-87EE-4F8D-800D8C89EA7D6A27/_O5A0271.jpg,8568C96B-87EE-4F8D-800D8C89EA7D6A27,86f0d99880daac47,_O5A0271,7/8/21,3/31/20,8/7/21,0,0,38097321217,image,0,0,0,0,1,0,0,sean@thedamconsultants.com,sean@thedamconsultants.com,"20200330_SU_Recipe,food photography,food prep,Taco",_O5A0271.jpg,jpg,Images,Lifestyle Photo,0,0,0,0,0,0,0,0,0,0,2020,Kitchen,0,0,0,0,0,0
8638ADF5-F009-451E-846A7DF739C6A708/_O5A0140.jpg,8638ADF5-F009-451E-846A7DF739C6A708,8566fdd1f50f4c7a,_O5A0140,7/8/21,3/31/20,8/7/21,0,0,44095093015,image,0,0,0,0,1,0,0,sean@thedamconsultants.com,sean@thedamconsultants.com,"20200330_SU_Recipe,food photography,food prep,Taco",_O5A0140.jpg,jpg,Images,Lifestyle Photo,0,0,0,0,0,0,0,0,0,0,2020,Kitchen,0,0,0,0,0,0
87184E7C-EC56-46B9-8B5A1C2FB18BC108/_O5A0008.jpg,87184E7C-EC56-46B9-8B5A1C2FB18BC108,01b81b6521a8bc86,_O5A0008,7/8/21,3/30/20,8/7/21,0,0,6443732439,image,0,0,0,0,1,0,0,sean@thedamconsultants.com,sean@thedamconsultants.com,"20200330_SU_Recipe,drink,food photography,food prep,fruit",_O5A0008.jpg,jpg,Images,Lifestyle Photo,0,0,0,0,0,0,0,0,0,0,2020,Kitchen,Cutlery & Knife Accessories,Cutting Boards,0,0,0,0
8542EBF7-6798-4AEA-BB41B96D99BB8F54/_O5A5045.jpg,8542EBF7-6798-4AEA-BB41B96D99BB8F54,bf27ae94be6bd654,_O5A5045,7/7/21,7/31/20,8/7/21,0,0,21698388717,image,0,0,0,0,1,0,0,sean@thedamconsultants.com,sean@thedamconsultants.com,"20200731_FA_Healthy Living,Dog,Hiking,Nature,Outdoors",_O5A5045.jpg,jpg,Images,Lifestyle Photo,0,0,0,0,0,0,0,0,0,0,2020,0,0,0,0,0,0,0
833CA369-EC5F-4A9C-9BF873B2F3A95833/_O5A4830.jpg,833CA369-EC5F-4A9C-9BF873B2F3A95833,56433c33985f3b9a,_O5A4830,7/7/21,7/31/20,8/7/21,0,0,4719432515,image,0,0,0,0,1,0,0,sean@thedamconsultants.com,sean@thedamconsultants.com,"20200731_FA_Healthy Living,Dog,Hiking,Nature,Outdoors",_O5A4830.jpg,jpg,Images,Lifestyle Photo,0,0,0,0,0,0,0,0,0,0,2020,0,0,0,0,0,0,0
82B12DEC-E91F-44CA-B6AA9E9C5A423494/_O5A4662.jpg,82B12DEC-E91F-44CA-B6AA9E9C5A423494,9c43e4a9cebe5a41,_O5A4662,7/7/21,7/31/20,8/7/21,0,0,63835704672,image,0,0,0,0,1,0,0,sean@thedamconsultants.com,sean@thedamconsultants.com,"20200731_FA_Healthy Living,Dog,Hiking,Nature,Outdoors",_O5A4662.jpg,jpg,Images,Lifestyle Photo,0,0,0,0,0,0,0,0,0,0,2020,0,0,0,0,0,0,0
8384F04F-3CEA-42C1-B6BB257467101B41/_O5A4554.jpg,8384F04F-3CEA-42C1-B6BB257467101B41,843b4f6e127b0711,_O5A4554,7/7/21,7/26/20,8/7/21,0,0,67850762524,image,0,0,0,0,1,0,0,sean@thedamconsultants.com,sean@thedamconsultants.com,20200727_Poppy Seed Bread,_O5A4554.jpg,jpg,Images,Lifestyle Photo,0,0,0,0,0,0,0,0,0,0,2020,Kitchen,Bakeware & Baking Tools,Baking Pans,0,0,0,0
864001AA-6FEB-486C-86C7903B1067920C/5P1A1899.jpg,864001AA-6FEB-486C-86C7903B1067920C,87a0a6f17e0936c9,5P1A1899,7/5/21,10/22/20,8/7/21,0,0,49852568168,image,0,0,0,0,1,0,0,sean@thedamconsultants.com,sean@thedamconsultants.com,"20201022 - Toys shoot at heathers - Marko,girl,Kid,Micro Machines,Red head",5P1A1899.jpg,jpg,Images,Lifestyle Photo,0,0,0,0,0,0,0,0,0,0,2021,Toys & Games,Pretend Play,0,Hasbro,0,0,0
85AF91C3-6DB9-415F-90BEF7357DA3E615/5P1A1838.jpg,85AF91C3-6DB9-415F-90BEF7357DA3E615,ef79c9e54516d1a5,5P1A1838,7/5/21,10/22/20,8/7/21,0,0,52318925009,image,0,0,0,0,1,0,0,sean@thedamconsultants.com,sean@thedamconsultants.com,"20201022 - Toys shoot at heathers - Marko,girl,Kid,Micro Machines,Red head",5P1A1838.jpg,jpg,Images,Lifestyle Photo,0,0,0,0,0,0,0,0,0,0,2021,Toys & Games,Pretend Play,0,Hasbro,0,0,0
866586B8-0F2B-4687-8E5724C5EC5F8949/_O5A1249.jpg,866586B8-0F2B-4687-8E5724C5EC5F8949,b066292f8658b45c,_O5A1249,7/5/21,10/4/20,8/7/21,0,0,562608869,image,0,0,0,0,1,0,0,sean@thedamconsultants.com,sean@thedamconsultants.com,"20201004_WB_Deco - Marko,gift,Ribbon,Women",_O5A1249.jpg,jpg,Images,Lifestyle Photo,0,0,0,0,0,0,0,0,0,0,2021,Home,Holiday,Wrapping Paper,0,0,0,0
8708443C-64F0-43C6-983FACDEEE2BFAF2/_O5A3245.jpg,8708443C-64F0-43C6-983FACDEEE2BFAF2,e8b6cff2e84ffada,_O5A3245,7/5/21,10/22/20,8/7/21,0,0,16275685304,image,0,0,0,0,1,0,0,sean@thedamconsultants.com,sean@thedamconsultants.com,"20201022_D2C_Toys - Marko,girl,Kid,Red head",_O5A3245.jpg,jpg,Images,Lifestyle Photo,0,0,0,0,0,0,0,0,0,0,2021,Toys & Games,Building Sets & Blocks,LEGO Friends Sets ,LEGO,0,0,0
83A0DA48-3335-4CD1-9E1EDFCD7EE2AF89/_O5A3187.jpg,83A0DA48-3335-4CD1-9E1EDFCD7EE2AF89,ea88d74f4de8930a,_O5A3187,7/5/21,10/22/20,8/7/21,0,0,30279158745,image,0,0,0,0,1,0,0,sean@thedamconsultants.com,sean@thedamconsultants.com,"20201022_D2C_Toys - Marko,girl,Kid,Red head",_O5A3187.jpg,jpg,Images,Lifestyle Photo,0,0,0,0,0,0,0,0,0,0,2021,Toys & Games,Building Sets & Blocks,LEGO Friends Sets ,LEGO,0,0,0
8446B993-67DD-4BE1-AA0FB96EFB8192C2/_O5A2842.jpg,8446B993-67DD-4BE1-AA0FB96EFB8192C2,a9443e112af6bb89,_O5A2842,7/5/21,10/22/20,8/7/21,0,0,65351632999,image,0,0,0,0,1,0,0,sean@thedamconsultants.com,sean@thedamconsultants.com,"20201022_D2C_Toys - Marko,girl,Kid,Red head",_O5A2842.jpg,jpg,Images,Lifestyle Photo,0,0,0,0,0,0,0,0,0,0,2021,Toys & Games,Arts & Crafts,Slime,0,0,0,0
8396C616-80CF-410A-98D4C331CF17350E/_O5A2675.jpg,8396C616-80CF-410A-98D4C331CF17350E,f0131001d34c5169,_O5A2675,7/5/21,10/21/20,8/7/21,0,0,55816904738,image,0,0,0,0,1,0,0,sean@thedamconsultants.com,sean@thedamconsultants.com,"20201022_D2C_Toys - Marko,Robot Family",_O5A2675.jpg,jpg,Images,Lifestyle Photo,0,0,0,0,0,0,0,0,0,0,2021,Home,Vacuums,Robotic Vacuums,Roomba,0,0,0
82D23E1F-422B-449F-A39FE60F287C6631/_B7A5250.jpg,82D23E1F-422B-449F-A39FE60F287C6631,ef6e21db23742962,_B7A5250,7/2/21,11/13/19,8/7/21,0,0,10577553300,image,0,0,0,0,1,0,0,sean@thedamconsultants.com,sean@thedamconsultants.com,Airpods Pro,_B7A5250.jpg,jpg,Images,Lifestyle Photo,0,0,0,0,0,0,0,0,0,0,2021,Electronics,Headphones,Earbuds,Apple,0,0,0
6C0E031F-5A4F-4BDE-A6F1B16814105209/9846b3b0-33ce-4cdd-8e8d-a738091da54f.JPG,6C0E031F-5A4F-4BDE-A6F1B16814105209,1d2078ecf1291e0a,BTS_1_ 2,5/6/21,5/6/21,9/27/22,spring book 2020 _ BTS,BestReviews,53794347213,image,0,0,0,0,1,0,0,alvina@bestreviews.com,sean@thedamconsultants.com,"Behind The Scenes,BTS,food photography,photo production,Photo team,photoshoot,photoshoots,spring book 2020",9846b3b0-33ce-4cdd-8e8d-a738091da54f.JPG,JPG,Images,Lifestyle Photo,Yes,0,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0
98F3CAC0-1A23-4776-B463320A22AFA79D/ff183800-0665-40d6-8581-ac4162229353.JPG,98F3CAC0-1A23-4776-B463320A22AFA79D,1ef274ef931b8a5a,BTS_1_ 3,5/6/21,5/6/21,8/7/21,spring book 2020 _ BTS,BestReviews,15701841113,image,0,0,0,0,1,0,0,alvina@bestreviews.com,sean@thedamconsultants.com,"Behind The Scenes,BTS,food photography,photo production,Photo team,photoshoot,photoshoots,spring book 2020",ff183800-0665-40d6-8581-ac4162229353.JPG,JPG,Images,Lifestyle Photo,0,0,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0
F8ABDE28-E7B8-4016-8052276C989F586C/9e4d3711-419b-4a97-ba99-62994dc513a5.JPG,F8ABDE28-E7B8-4016-8052276C989F586C,1adbdcee268e72e7,BTS_1_ 1,5/6/21,5/6/21,9/27/22,spring book 2020 _ BTS,BestReviews,26011440540,image,0,0,0,0,1,0,0,alvina@bestreviews.com,sean@thedamconsultants.com,"Behind The Scenes,BTS,food photography,photo production,Photo team,photoshoot,photoshoots,spring book 2020",9e4d3711-419b-4a97-ba99-62994dc513a5.JPG,JPG,Images,Lifestyle Photo,Yes,0,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0
8649CB35-A322-4EFE-8D816C126F57DAE4/DSC_7914.jpg,8649CB35-A322-4EFE-8D816C126F57DAE4,bcf97e4daff4471,Banana bread_04 123,5/3/21,5/14/20,8/7/21,Baking banana bread,BestReviews,28585058089,image,0,0,0,0,1,0,0,0,sean@thedamconsultants.com,"baker,baking,banana bread",DSC_7914.jpg,jpg,Images,Lifestyle Photo,0,0,0,0,0,0,0,0,0,0,2020,Kitchen,Bakeware & Baking Sets,Baking Pans,0,0,0,0
877F31B2-50D4-4C72-9495EBF187CE7D15/DSC_7527.jpg,877F31B2-50D4-4C72-9495EBF187CE7D15,42ee622863fdf2cf,Banana bread_03 105,5/3/21,5/14/20,8/7/21,baking banana bread,BestReviews,29317305483,image,0,0,0,0,1,0,0,0,sean@thedamconsultants.com,"baker,baking,banana bread",DSC_7527.jpg,jpg,Images,Lifestyle Photo,0,0,0,0,0,0,0,0,0,0,2020,Kitchen,Bakeware & Baking Sets,"Baking Pans,Mixing Bowl Sets",0,0,0,0
865FEFA2-1417-447E-985541F4113D6EBA/DSC_7039.jpg,865FEFA2-1417-447E-985541F4113D6EBA,44caa135a751da2f,Banana bread_03 048,5/3/21,5/14/20,8/7/21,baking banana bread,BestReviews,21579889625,image,0,0,0,0,1,0,0,0,sean@thedamconsultants.com,"baker,baking,banana bread",DSC_7039.jpg,jpg,Images,Lifestyle Photo,0,0,0,0,0,0,0,0,0,0,2020,Kitchen,Bakeware & Baking Sets,"Baking Pans,Mixing Bowl Sets",0,0,0,0
872F0E32-B5D0-4393-82815A7AC2169830/DSC_8155.jpg,872F0E32-B5D0-4393-82815A7AC2169830,46e87e6173a1c8fb,Banana bread_02,5/3/21,5/14/20,8/7/21,baking banana bread,BestReviews,67318704419,image,0,0,0,0,1,0,0,0,sean@thedamconsultants.com,"baker,baking,banana bread",DSC_8155.jpg,jpg,Images,Lifestyle Photo,0,0,0,0,0,0,0,0,0,0,2020,Kitchen,Bakeware & Baking Sets,Baking Pans,0,0,0,0
8461C205-BEA5-4F3D-BBEFA4BC22D0D341/_O5A8433.jpg,8461C205-BEA5-4F3D-BBEFA4BC22D0D341,1b72cd85cf328357,Hiking _02 024,5/3/21,1/23/20,8/7/21,2 people hiking in a regional park,BestReviews,55409152857,image,0,0,0,0,1,0,0,0,sean@thedamconsultants.com,"Hiking,Outdoors,park,rain jacket,regional park,trail",_O5A8433.jpg,jpg,Images,Lifestyle Photo,0,0,0,0,0,0,0,0,0,0,2020,Camping & Outdoors,Hiking Clothing & Footwear,0,0,0,0,0
ED4FE690-3769-44E1-8FAC944061C58FE2/_O5A8408.jpg,ED4FE690-3769-44E1-8FAC944061C58FE2,2850554d07fcbcb0,Hiking 29,4/26/21,1/23/20,6/28/21,2 people hiking in cool weather,BestReviews,0,image,0,0,0,0,1,0,0,0,sean@thedamconsultants.com,"Hiking,Outdoors,rain jacket,regional park",_O5A8408.jpg,jpg,Images,Lifestyle Photo,0,0,0,0,0,0,0,0,0,0,2020,Camping & Outdoors,Hiking Clothing & Footwear,0,0,0,0,0
FBBAFAE3-A4DB-4F98-B11314D63792906A/_O5A8407.jpg,FBBAFAE3-A4DB-4F98-B11314D63792906A,2989fa9540445c6d,Hiking 28,4/26/21,1/23/20,9/27/22,2 people hiking in cool weather,BestReviews,0,image,0,0,0,0,1,0,0,0,sean@thedamconsultants.com,"Hiking,Outdoors,rain jacket,regional park",_O5A8407.jpg,jpg,Images,Lifestyle Photo,Yes,0,0,0,0,0,0,0,0,0,2020,Camping & Outdoors,Hiking Clothing & Footwear,0,0,0,0,0
CB2301F6-6575-4E98-AE68A859064622AD/_O5A8409.jpg,CB2301F6-6575-4E98-AE68A859064622AD,7caf02df9f9bd803,Hiking 30,4/26/21,1/23/20,6/28/21,2 people hiking in cool weather,BestReviews,0,image,0,0,0,0,1,0,0,0,sean@thedamconsultants.com,"Hiking,Outdoors,rain jacket,regional park",_O5A8409.jpg,jpg,Images,Lifestyle Photo,0,0,0,0,0,0,0,0,0,0,2020,Camping & Outdoors,Hiking Clothing & Footwear,0,0,0,0,0
D0EE1F16-BDD4-465C-B2948AA48C5169B6/_O5A8404.jpg,D0EE1F16-BDD4-465C-B2948AA48C5169B6,516a3eca1f135e17,Hiking 25,4/26/21,1/23/20,6/28/21,2 people hiking in cool weather,BestReviews,0,image,0,0,0,0,1,0,0,0,sean@thedamconsultants.com,"Hiking,Outdoors,rain jacket,regional park",_O5A8404.jpg,jpg,Images,Lifestyle Photo,0,0,0,0,0,0,0,0,0,0,2020,Camping & Outdoors,Hiking Clothing & Footwear,0,0,0,0,0
60AA2918-C163-48A6-870256C6C91799F7/_O5A8405.jpg,60AA2918-C163-48A6-870256C6C91799F7,26eb387e28c9c006,Hiking 26,4/26/21,1/23/20,6/28/21,2 people hiking in cool weather,BestReviews,0,image,0,0,0,0,1,0,0,0,sean@thedamconsultants.com,"Hiking,Outdoors,rain jacket,regional park",_O5A8405.jpg,jpg,Images,Lifestyle Photo,0,0,0,0,0,0,0,0,0,0,2020,Camping & Outdoors,Hiking Clothing & Footwear,0,0,0,0,0
7C802E80-5788-4FC0-BB9542F8FA4F7D89/_O5A8406.jpg,7C802E80-5788-4FC0-BB9542F8FA4F7D89,52ee1ecc4a680bd9,Hiking 27,4/26/21,1/23/20,6/28/21,2 people hiking in cool weather,BestReviews,0,image,0,0,0,0,1,0,0,0,sean@thedamconsultants.com,"Hiking,Outdoors,rain jacket,regional park",_O5A8406.jpg,jpg,Images,Lifestyle Photo,0,0,0,0,0,0,0,0,0,0,2020,Camping & Outdoors,Hiking Clothing & Footwear,0,0,0,0,0
361696A2-F1B6-4A36-B21CC14F937D7E60/_O5A8401.jpg,361696A2-F1B6-4A36-B21CC14F937D7E60,730ca581514f46c,Hiking 22,4/26/21,1/23/20,6/28/21,2 people hiking in cool weather,BestReviews,0,image,0,0,0,0,1,0,0,0,sean@thedamconsultants.com,"Hiking,Outdoors,rain jacket,regional park",_O5A8401.jpg,jpg,Images,Lifestyle Photo,0,0,0,0,0,0,0,0,0,0,2020,Camping & Outdoors,Hiking Clothing & Footwear,0,0,0,0,0
64BF3A27-4A1D-408E-BBC7C11665985029/_O5A8403.jpg,64BF3A27-4A1D-408E-BBC7C11665985029,15662e13f90bb2df,Hiking 24,4/26/21,1/23/20,6/28/21,2 people hiking in cool weather,BestReviews,0,image,0,0,0,0,1,0,0,0,sean@thedamconsultants.com,"Hiking,Outdoors,rain jacket,regional park",_O5A8403.jpg,jpg,Images,Lifestyle Photo,0,0,0,0,0,0,0,0,0,0,2020,Camping & Outdoors,Hiking Clothing & Footwear,0,0,0,0,0
C39FF563-8232-4EE8-9971A186497B9C4C/_O5A8402.jpg,C39FF563-8232-4EE8-9971A186497B9C4C,79d3358d5b56e537,Hiking 23,4/26/21,1/23/20,6/28/21,2 people hiking in cool weather,BestReviews,0,image,0,0,0,0,1,0,0,0,sean@thedamconsultants.com,"Hiking,Outdoors,rain jacket,regional park",_O5A8402.jpg,jpg,Images,Lifestyle Photo,0,0,0,0,0,0,0,0,0,0,2020,Camping & Outdoors,Hiking Clothing & Footwear,0,0,0,0,0
01952199-4EED-45B5-8C4D58BAEEFCAB7A/_O5A8398.jpg,01952199-4EED-45B5-8C4D58BAEEFCAB7A,575c33968f5a0f1d,Hiking 19,4/26/21,1/23/20,6/28/21,2 people hiking in cool weather,BestReviews,0,image,0,0,0,0,1,0,0,0,sean@thedamconsultants.com,"Hiking,Outdoors,rain jacket,regional park",_O5A8398.jpg,jpg,Images,Lifestyle Photo,0,0,0,0,0,0,0,0,0,0,2020,Camping & Outdoors,Hiking Clothing & Footwear,0,0,0,0,0
D26DDB0C-6181-4A4D-82364E59979EF860/_O5A8399.jpg,D26DDB0C-6181-4A4D-82364E59979EF860,240b6b816252c96e,Hiking 20,4/26/21,1/23/20,6/28/21,2 people hiking in cool weather,BestReviews,0,image,0,0,0,0,1,0,0,0,sean@thedamconsultants.com,"Hiking,Outdoors,rain jacket,regional park",_O5A8399.jpg,jpg,Images,Lifestyle Photo,0,0,0,0,0,0,0,0,0,0,2020,Camping & Outdoors,Hiking Clothing & Footwear,0,0,0,0,0
1F059A3E-44FE-4121-879BBDC6B807E886/_O5A8400.jpg,1F059A3E-44FE-4121-879BBDC6B807E886,7168365c9c24ab16,Hiking 21,4/26/21,1/23/20,6/28/21,2 people hiking in cool weather,BestReviews,0,image,0,0,0,0,1,0,0,0,sean@thedamconsultants.com,"Hiking,Outdoors,rain jacket,regional park",_O5A8400.jpg,jpg,Images,Lifestyle Photo,0,0,0,0,0,0,0,0,0,0,2020,Camping & Outdoors,Hiking Clothing & Footwear,0,0,0,0,0
39B05DC0-196E-4362-828655FB5707A544/_O5A8397.jpg,39B05DC0-196E-4362-828655FB5707A544,52a1b64a9f3dbc8f,Hiking 18,4/26/21,1/23/20,6/28/21,2 people hiking in cool weather,BestReviews,0,image,0,0,0,0,1,0,0,0,sean@thedamconsultants.com,"Hiking,Outdoors,rain jacket,regional park",_O5A8397.jpg,jpg,Images,Lifestyle Photo,0,0,0,0,0,0,0,0,0,0,2020,Camping & Outdoors,Hiking Clothing & Footwear,0,0,0,0,0
DDA10F1A-EB53-400C-B97A1ED1C3D5E747/_O5A8396.jpg,DDA10F1A-EB53-400C-B97A1ED1C3D5E747,34c9b8e4198c927,Hiking 17,4/26/21,1/23/20,6/28/21,2 people hiking in cool weather,BestReviews,0,image,0,0,0,0,1,0,0,0,sean@thedamconsultants.com,"Hiking,Outdoors,rain jacket,regional park",_O5A8396.jpg,jpg,Images,Lifestyle Photo,0,0,0,0,0,0,0,0,0,0,2020,Camping & Outdoors,Hiking Clothing & Footwear,0,0,0,0,0
EE9A9D96-705A-456E-A84CF23C00E654D6/_O5A8395.jpg,EE9A9D96-705A-456E-A84CF23C00E654D6,7403774370af8f46,Hiking 16,4/26/21,1/23/20,6/28/21,2 people hiking in cool weather,BestReviews,0,image,0,0,0,0,1,0,0,0,sean@thedamconsultants.com,"Hiking,Outdoors,rain jacket,regional park",_O5A8395.jpg,jpg,Images,Lifestyle Photo,0,0,0,0,0,0,0,0,0,0,2020,Camping & Outdoors,Hiking Clothing & Footwear,0,0,0,0,0
DD65AFE5-F06C-4C67-93BFB231AE7E5221/_O5A8393.jpg,DD65AFE5-F06C-4C67-93BFB231AE7E5221,1df2a5cca7fd500b,Hiking 14,4/26/21,1/23/20,6/28/21,2 people hiking in cool weather,BestReviews,0,image,0,0,0,0,1,0,0,0,sean@thedamconsultants.com,"Hiking,Outdoors,rain jacket,regional park",_O5A8393.jpg,jpg,Images,Lifestyle Photo,0,0,0,0,0,0,0,0,0,0,2020,Camping & Outdoors,Hiking Clothing & Footwear,0,0,0,0,0
